,timestamp,device,temperature,humidity,Tumbol,Amphur,Province
30,2022-12-02 07:00:00+00:00,AA180121,509.9,77.7833333333333,Bo Phut,Ko Samui,Surat Thani
31,2022-12-02 08:00:00+00:00,AA180121,509.9,81.8666666666667,Bo Phut,Ko Samui,Surat Thani
32,2022-12-02 09:00:00+00:00,AA180121,509.9,84.8833333333333,Bo Phut,Ko Samui,Surat Thani
33,2022-12-02 10:00:00+00:00,AA180121,509.9,87.2333333333333,Bo Phut,Ko Samui,Surat Thani
34,2022-12-02 11:00:00+00:00,AA180121,509.9,88.1333333333333,Bo Phut,Ko Samui,Surat Thani
35,2022-12-02 12:00:00+00:00,AA180121,509.9,97.3,Bo Phut,Ko Samui,Surat Thani
36,2022-12-02 13:00:00+00:00,AA180121,509.9,99.4833333333333,Bo Phut,Ko Samui,Surat Thani
37,2022-12-02 14:00:00+00:00,AA180121,509.9,99.5833333333333,Bo Phut,Ko Samui,Surat Thani
38,2022-12-02 15:00:00+00:00,AA180121,509.9,99.3833333333333,Bo Phut,Ko Samui,Surat Thani
39,2022-12-02 16:00:00+00:00,AA180121,509.9,99.2333333333333,Bo Phut,Ko Samui,Surat Thani
40,2022-12-02 17:00:00+00:00,AA180121,509.9,95.9333333333333,Bo Phut,Ko Samui,Surat Thani
41,2022-12-02 18:00:00+00:00,AA180121,509.9,98.9833333333333,Bo Phut,Ko Samui,Surat Thani
42,2022-12-02 19:00:00+00:00,AA180121,509.9,99.4666666666667,Bo Phut,Ko Samui,Surat Thani
43,2022-12-02 20:00:00+00:00,AA180121,509.9,99.7666666666667,Bo Phut,Ko Samui,Surat Thani
44,2022-12-02 21:00:00+00:00,AA180121,509.9,99.52,Bo Phut,Ko Samui,Surat Thani
45,2022-12-02 22:00:00+00:00,AA180121,509.9,99.6666666666667,Bo Phut,Ko Samui,Surat Thani
46,2022-12-02 23:00:00+00:00,AA180121,509.9,99.5666666666667,Bo Phut,Ko Samui,Surat Thani
47,2022-12-03 00:00:00+00:00,AA180121,509.9,99.4666666666667,Bo Phut,Ko Samui,Surat Thani
48,2022-12-03 01:00:00+00:00,AA180121,509.9,99.7666666666667,Bo Phut,Ko Samui,Surat Thani
49,2022-12-03 02:00:00+00:00,AA180121,509.9,99.5166666666667,Bo Phut,Ko Samui,Surat Thani
50,2022-12-03 03:00:00+00:00,AA180121,509.9,99.5166666666667,Bo Phut,Ko Samui,Surat Thani
51,2022-12-03 04:00:00+00:00,AA180121,509.9,97.6,Bo Phut,Ko Samui,Surat Thani
52,2022-12-03 05:00:00+00:00,AA180121,509.9,95.9333333333333,Bo Phut,Ko Samui,Surat Thani
53,2022-12-03 06:00:00+00:00,AA180121,509.9,98.65,Bo Phut,Ko Samui,Surat Thani
54,2022-12-03 07:00:00+00:00,AA180121,509.9,94.1,Bo Phut,Ko Samui,Surat Thani
55,2022-12-03 08:00:00+00:00,AA180121,509.9,92.45,Bo Phut,Ko Samui,Surat Thani
56,2022-12-03 09:00:00+00:00,AA180121,509.9,91.0666666666667,Bo Phut,Ko Samui,Surat Thani
57,2022-12-03 10:00:00+00:00,AA180121,509.9,94.4833333333333,Bo Phut,Ko Samui,Surat Thani
58,2022-12-03 11:00:00+00:00,AA180121,509.9,98.8833333333333,Bo Phut,Ko Samui,Surat Thani
59,2022-12-03 12:00:00+00:00,AA180121,509.9,99.3833333333333,Bo Phut,Ko Samui,Surat Thani
60,2022-12-03 13:00:00+00:00,AA180121,509.9,99.5333333333333,Bo Phut,Ko Samui,Surat Thani
61,2022-12-03 14:00:00+00:00,AA180121,509.9,99.4833333333333,Bo Phut,Ko Samui,Surat Thani
62,2022-12-03 15:00:00+00:00,AA180121,509.9,99.3,Bo Phut,Ko Samui,Surat Thani
63,2022-12-03 16:00:00+00:00,AA180121,509.9,99.5166666666667,Bo Phut,Ko Samui,Surat Thani
64,2022-12-03 17:00:00+00:00,AA180121,509.9,99.5333333333333,Bo Phut,Ko Samui,Surat Thani
65,2022-12-03 18:00:00+00:00,AA180121,509.9,99.4333333333333,Bo Phut,Ko Samui,Surat Thani
66,2022-12-03 19:00:00+00:00,AA180121,509.9,99.5,Bo Phut,Ko Samui,Surat Thani
67,2022-12-03 20:00:00+00:00,AA180121,509.9,99.7833333333333,Bo Phut,Ko Samui,Surat Thani
68,2022-12-03 21:00:00+00:00,AA180121,509.9,99.3166666666667,Bo Phut,Ko Samui,Surat Thani
69,2022-12-03 22:00:00+00:00,AA180121,509.9,99.6333333333333,Bo Phut,Ko Samui,Surat Thani
70,2022-12-03 23:00:00+00:00,AA180121,509.9,99.5833333333333,Bo Phut,Ko Samui,Surat Thani
71,2022-12-04 00:00:00+00:00,AA180121,509.9,99.24,Bo Phut,Ko Samui,Surat Thani
72,2022-12-04 01:00:00+00:00,AA180121,509.9,99.5857142857143,Bo Phut,Ko Samui,Surat Thani
73,2022-12-04 02:00:00+00:00,AA180121,509.9,99.45,Bo Phut,Ko Samui,Surat Thani
74,2022-12-04 03:00:00+00:00,AA180121,509.9,99.45,Bo Phut,Ko Samui,Surat Thani
75,2022-12-04 04:00:00+00:00,AA180121,509.9,99.3666666666667,Bo Phut,Ko Samui,Surat Thani
76,2022-12-04 05:00:00+00:00,AA180121,509.9,99.4666666666667,Bo Phut,Ko Samui,Surat Thani
77,2022-12-04 06:00:00+00:00,AA180121,509.9,99.6333333333333,Bo Phut,Ko Samui,Surat Thani
78,2022-12-04 07:00:00+00:00,AA180121,509.9,99.5,Bo Phut,Ko Samui,Surat Thani
79,2022-12-04 08:00:00+00:00,AA180121,509.9,93.0833333333333,Bo Phut,Ko Samui,Surat Thani
80,2022-12-04 09:00:00+00:00,AA180121,509.9,94.35,Bo Phut,Ko Samui,Surat Thani
81,2022-12-04 10:00:00+00:00,AA180121,509.9,98.6666666666667,Bo Phut,Ko Samui,Surat Thani
82,2022-12-04 11:00:00+00:00,AA180121,509.9,99.2833333333333,Bo Phut,Ko Samui,Surat Thani
83,2022-12-04 12:00:00+00:00,AA180121,509.9,99.6,Bo Phut,Ko Samui,Surat Thani
84,2022-12-04 13:00:00+00:00,AA180121,509.9,99.6333333333333,Bo Phut,Ko Samui,Surat Thani
85,2022-12-04 14:00:00+00:00,AA180121,509.9,99.6666666666667,Bo Phut,Ko Samui,Surat Thani
86,2022-12-04 15:00:00+00:00,AA180121,509.9,99.3833333333333,Bo Phut,Ko Samui,Surat Thani
87,2022-12-04 16:00:00+00:00,AA180121,509.9,99.7166666666667,Bo Phut,Ko Samui,Surat Thani
88,2022-12-04 17:00:00+00:00,AA180121,509.9,99.3333333333333,Bo Phut,Ko Samui,Surat Thani
89,2022-12-04 18:00:00+00:00,AA180121,509.9,99.2833333333333,Bo Phut,Ko Samui,Surat Thani
90,2022-12-04 19:00:00+00:00,AA180121,509.9,99.3,Bo Phut,Ko Samui,Surat Thani
91,2022-12-04 20:00:00+00:00,AA180121,509.9,99.4333333333333,Bo Phut,Ko Samui,Surat Thani
92,2022-12-04 21:00:00+00:00,AA180121,509.9,99.6,Bo Phut,Ko Samui,Surat Thani
93,2022-12-04 22:00:00+00:00,AA180121,509.9,99.5666666666667,Bo Phut,Ko Samui,Surat Thani
94,2022-12-04 23:00:00+00:00,AA180121,509.9,99.5,Bo Phut,Ko Samui,Surat Thani
95,2022-12-05 00:00:00+00:00,AA180121,509.9,99.55,Bo Phut,Ko Samui,Surat Thani
96,2022-12-05 01:00:00+00:00,AA180121,509.9,99.5666666666667,Bo Phut,Ko Samui,Surat Thani
97,2022-12-05 02:00:00+00:00,AA180121,509.9,99.45,Bo Phut,Ko Samui,Surat Thani
98,2022-12-05 03:00:00+00:00,AA180121,509.9,98.4666666666667,Bo Phut,Ko Samui,Surat Thani
99,2022-12-05 04:00:00+00:00,AA180121,509.9,97.7333333333333,Bo Phut,Ko Samui,Surat Thani
100,2022-12-05 05:00:00+00:00,AA180121,509.9,98.3833333333333,Bo Phut,Ko Samui,Surat Thani
101,2022-12-05 06:00:00+00:00,AA180121,509.9,97.1,Bo Phut,Ko Samui,Surat Thani
102,2022-12-05 07:00:00+00:00,AA180121,509.9,93.7666666666667,Bo Phut,Ko Samui,Surat Thani
103,2022-12-05 08:00:00+00:00,AA180121,509.9,92.1,Bo Phut,Ko Samui,Surat Thani
104,2022-12-05 09:00:00+00:00,AA180121,509.9,99.3666666666667,Bo Phut,Ko Samui,Surat Thani
105,2022-12-05 10:00:00+00:00,AA180121,509.9,99.7,Bo Phut,Ko Samui,Surat Thani
106,2022-12-05 11:00:00+00:00,AA180121,509.9,99.5166666666667,Bo Phut,Ko Samui,Surat Thani
107,2022-12-05 12:00:00+00:00,AA180121,509.9,99.35,Bo Phut,Ko Samui,Surat Thani
108,2022-12-05 13:00:00+00:00,AA180121,509.9,99.8,Bo Phut,Ko Samui,Surat Thani
109,2022-12-05 14:00:00+00:00,AA180121,509.9,99.2833333333333,Bo Phut,Ko Samui,Surat Thani
110,2022-12-05 15:00:00+00:00,AA180121,509.9,99.55,Bo Phut,Ko Samui,Surat Thani
111,2022-12-05 16:00:00+00:00,AA180121,509.9,99.4,Bo Phut,Ko Samui,Surat Thani
112,2022-12-05 17:00:00+00:00,AA180121,509.9,99.4333333333333,Bo Phut,Ko Samui,Surat Thani
113,2022-12-05 18:00:00+00:00,AA180121,509.9,99.6333333333333,Bo Phut,Ko Samui,Surat Thani
114,2022-12-05 19:00:00+00:00,AA180121,509.9,99.5333333333333,Bo Phut,Ko Samui,Surat Thani
115,2022-12-05 20:00:00+00:00,AA180121,509.9,99.4666666666667,Bo Phut,Ko Samui,Surat Thani
116,2022-12-05 21:00:00+00:00,AA180121,509.9,99.2833333333333,Bo Phut,Ko Samui,Surat Thani
117,2022-12-05 22:00:00+00:00,AA180121,509.9,99.3,Bo Phut,Ko Samui,Surat Thani
118,2022-12-05 23:00:00+00:00,AA180121,509.9,99.55,Bo Phut,Ko Samui,Surat Thani
119,2022-12-06 00:00:00+00:00,AA180121,509.9,99.35,Bo Phut,Ko Samui,Surat Thani
120,2022-12-06 01:00:00+00:00,AA180121,509.9,99.4333333333333,Bo Phut,Ko Samui,Surat Thani
121,2022-12-06 02:00:00+00:00,AA180121,271.2,94.0666666666667,Bo Phut,Ko Samui,Surat Thani
122,2022-12-01 01:00:00+00:00,AA180186,655.4,654.742857142857,Bang Yai,Kra Buri,Ranong
123,2022-12-01 02:00:00+00:00,AA180186,655.4,655.0,Bang Yai,Kra Buri,Ranong
124,2022-12-01 03:00:00+00:00,AA180186,655.4,654.8,Bang Yai,Kra Buri,Ranong
125,2022-12-01 04:00:00+00:00,AA180186,655.4,655.116666666667,Bang Yai,Kra Buri,Ranong
126,2022-12-01 05:00:00+00:00,AA180186,655.4,654.7,Bang Yai,Kra Buri,Ranong
127,2022-12-01 06:00:00+00:00,AA180186,655.4,654.74,Bang Yai,Kra Buri,Ranong
128,2022-12-01 07:00:00+00:00,AA180186,655.4,654.716666666667,Bang Yai,Kra Buri,Ranong
129,2022-12-01 08:00:00+00:00,AA180186,655.4,654.942857142857,Bang Yai,Kra Buri,Ranong
130,2022-12-01 09:00:00+00:00,AA180186,655.4,654.966666666667,Bang Yai,Kra Buri,Ranong
131,2022-12-01 10:00:00+00:00,AA180186,655.4,654.78,Bang Yai,Kra Buri,Ranong
132,2022-12-01 11:00:00+00:00,AA180186,655.4,655.04,Bang Yai,Kra Buri,Ranong
133,2022-12-01 12:00:00+00:00,AA180186,655.4,654.585714285714,Bang Yai,Kra Buri,Ranong
134,2022-12-01 13:00:00+00:00,AA180186,655.4,654.8,Bang Yai,Kra Buri,Ranong
135,2022-12-01 14:00:00+00:00,AA180186,655.4,654.9,Bang Yai,Kra Buri,Ranong
136,2022-12-01 15:00:00+00:00,AA180186,655.4,655.0,Bang Yai,Kra Buri,Ranong
137,2022-12-01 16:00:00+00:00,AA180186,655.4,654.883333333333,Bang Yai,Kra Buri,Ranong
138,2022-12-01 17:00:00+00:00,AA180186,655.4,654.666666666667,Bang Yai,Kra Buri,Ranong
139,2022-12-01 18:00:00+00:00,AA180186,655.4,654.833333333333,Bang Yai,Kra Buri,Ranong
140,2022-12-01 19:00:00+00:00,AA180186,655.4,654.78,Bang Yai,Kra Buri,Ranong
141,2022-12-01 20:00:00+00:00,AA180186,655.4,654.783333333333,Bang Yai,Kra Buri,Ranong
142,2022-12-01 21:00:00+00:00,AA180186,655.4,655.05,Bang Yai,Kra Buri,Ranong
143,2022-12-01 22:00:00+00:00,AA180186,655.4,655.028571428571,Bang Yai,Kra Buri,Ranong
144,2022-12-01 23:00:00+00:00,AA180186,655.4,654.84,Bang Yai,Kra Buri,Ranong
145,2022-12-02 00:00:00+00:00,AA180186,655.4,654.7,Bang Yai,Kra Buri,Ranong
146,2022-12-02 01:00:00+00:00,AA180186,655.4,654.7,Bang Yai,Kra Buri,Ranong
147,2022-12-02 02:00:00+00:00,AA180186,655.4,654.771428571428,Bang Yai,Kra Buri,Ranong
148,2022-12-02 03:00:00+00:00,AA180186,655.4,654.75,Bang Yai,Kra Buri,Ranong
149,2022-12-02 04:00:00+00:00,AA180186,655.4,654.8,Bang Yai,Kra Buri,Ranong
150,2022-12-02 05:00:00+00:00,AA180186,655.4,655.02,Bang Yai,Kra Buri,Ranong
151,2022-12-02 06:00:00+00:00,AA180186,655.4,654.785714285714,Bang Yai,Kra Buri,Ranong
152,2022-12-02 07:00:00+00:00,AA180186,655.4,654.7,Bang Yai,Kra Buri,Ranong
153,2022-12-02 08:00:00+00:00,AA180186,655.4,654.75,Bang Yai,Kra Buri,Ranong
154,2022-12-02 09:00:00+00:00,AA180186,655.4,654.928571428571,Bang Yai,Kra Buri,Ranong
155,2022-12-02 10:00:00+00:00,AA180186,655.4,654.483333333333,Bang Yai,Kra Buri,Ranong
156,2022-12-02 11:00:00+00:00,AA180186,655.4,654.95,Bang Yai,Kra Buri,Ranong
157,2022-12-02 12:00:00+00:00,AA180186,655.4,654.683333333333,Bang Yai,Kra Buri,Ranong
158,2022-12-02 13:00:00+00:00,AA180186,655.4,654.928571428571,Bang Yai,Kra Buri,Ranong
159,2022-12-02 14:00:00+00:00,AA180186,655.4,654.883333333333,Bang Yai,Kra Buri,Ranong
160,2022-12-02 15:00:00+00:00,AA180186,655.4,654.7,Bang Yai,Kra Buri,Ranong
161,2022-12-02 16:00:00+00:00,AA180186,655.4,654.933333333333,Bang Yai,Kra Buri,Ranong
162,2022-12-02 17:00:00+00:00,AA180186,655.4,654.74,Bang Yai,Kra Buri,Ranong
163,2022-12-02 18:00:00+00:00,AA180186,655.4,654.871428571429,Bang Yai,Kra Buri,Ranong
164,2022-12-02 19:00:00+00:00,AA180186,655.4,654.883333333333,Bang Yai,Kra Buri,Ranong
165,2022-12-02 20:00:00+00:00,AA180186,655.4,654.833333333333,Bang Yai,Kra Buri,Ranong
166,2022-12-02 21:00:00+00:00,AA180186,655.4,654.96,Bang Yai,Kra Buri,Ranong
167,2022-12-02 22:00:00+00:00,AA180186,655.4,655.066666666667,Bang Yai,Kra Buri,Ranong
168,2022-12-02 23:00:00+00:00,AA180186,655.4,654.866666666667,Bang Yai,Kra Buri,Ranong
169,2022-12-03 00:00:00+00:00,AA180186,655.4,654.85,Bang Yai,Kra Buri,Ranong
170,2022-12-03 01:00:00+00:00,AA180186,655.4,655.1,Bang Yai,Kra Buri,Ranong
171,2022-12-03 02:00:00+00:00,AA180186,655.4,654.816666666667,Bang Yai,Kra Buri,Ranong
172,2022-12-03 03:00:00+00:00,AA180186,655.4,654.857142857143,Bang Yai,Kra Buri,Ranong
173,2022-12-03 04:00:00+00:00,AA180186,655.4,654.766666666667,Bang Yai,Kra Buri,Ranong
174,2022-12-03 05:00:00+00:00,AA180186,655.4,654.975,Bang Yai,Kra Buri,Ranong
175,2022-12-03 06:00:00+00:00,AA180186,655.4,654.9,Bang Yai,Kra Buri,Ranong
176,2022-12-03 07:00:00+00:00,AA180186,655.4,654.985714285714,Bang Yai,Kra Buri,Ranong
177,2022-12-03 08:00:00+00:00,AA180186,655.4,654.866666666667,Bang Yai,Kra Buri,Ranong
178,2022-12-03 09:00:00+00:00,AA180186,655.4,654.96,Bang Yai,Kra Buri,Ranong
179,2022-12-03 10:00:00+00:00,AA180186,655.4,655.0,Bang Yai,Kra Buri,Ranong
180,2022-12-03 11:00:00+00:00,AA180186,655.4,654.88,Bang Yai,Kra Buri,Ranong
181,2022-12-03 12:00:00+00:00,AA180186,655.4,655.157142857143,Bang Yai,Kra Buri,Ranong
182,2022-12-03 13:00:00+00:00,AA180186,655.4,654.816666666667,Bang Yai,Kra Buri,Ranong
183,2022-12-03 14:00:00+00:00,AA180186,655.4,654.78,Bang Yai,Kra Buri,Ranong
184,2022-12-03 15:00:00+00:00,AA180186,655.4,655.016666666667,Bang Yai,Kra Buri,Ranong
185,2022-12-03 16:00:00+00:00,AA180186,655.4,654.928571428571,Bang Yai,Kra Buri,Ranong
186,2022-12-03 17:00:00+00:00,AA180186,655.4,655.1,Bang Yai,Kra Buri,Ranong
187,2022-12-03 18:00:00+00:00,AA180186,655.4,654.82,Bang Yai,Kra Buri,Ranong
188,2022-12-03 19:00:00+00:00,AA180186,655.4,654.75,Bang Yai,Kra Buri,Ranong
189,2022-12-03 20:00:00+00:00,AA180186,655.4,654.816666666667,Bang Yai,Kra Buri,Ranong
190,2022-12-03 21:00:00+00:00,AA180186,655.4,654.857142857143,Bang Yai,Kra Buri,Ranong
191,2022-12-03 22:00:00+00:00,AA180186,655.4,655.083333333333,Bang Yai,Kra Buri,Ranong
192,2022-12-03 23:00:00+00:00,AA180186,655.4,655.05,Bang Yai,Kra Buri,Ranong
193,2022-12-04 00:00:00+00:00,AA180186,655.4,654.933333333333,Bang Yai,Kra Buri,Ranong
194,2022-12-04 01:00:00+00:00,AA180186,655.4,654.983333333333,Bang Yai,Kra Buri,Ranong
195,2022-12-04 02:00:00+00:00,AA180186,655.4,654.828571428571,Bang Yai,Kra Buri,Ranong
196,2022-12-04 03:00:00+00:00,AA180186,655.4,655.08,Bang Yai,Kra Buri,Ranong
197,2022-12-04 04:00:00+00:00,AA180186,655.4,654.666666666667,Bang Yai,Kra Buri,Ranong
198,2022-12-04 05:00:00+00:00,AA180186,655.4,654.88,Bang Yai,Kra Buri,Ranong
199,2022-12-04 06:00:00+00:00,AA180186,655.4,654.842857142857,Bang Yai,Kra Buri,Ranong
200,2022-12-04 07:00:00+00:00,AA180186,655.4,655.0,Bang Yai,Kra Buri,Ranong
201,2022-12-04 08:00:00+00:00,AA180186,655.4,655.0,Bang Yai,Kra Buri,Ranong
202,2022-12-04 09:00:00+00:00,AA180186,655.4,654.85,Bang Yai,Kra Buri,Ranong
203,2022-12-04 10:00:00+00:00,AA180186,655.4,654.957142857143,Bang Yai,Kra Buri,Ranong
204,2022-12-04 11:00:00+00:00,AA180186,655.4,654.82,Bang Yai,Kra Buri,Ranong
205,2022-12-04 12:00:00+00:00,AA180186,655.4,654.86,Bang Yai,Kra Buri,Ranong
206,2022-12-04 13:00:00+00:00,AA180186,655.4,655.016666666667,Bang Yai,Kra Buri,Ranong
207,2022-12-04 14:00:00+00:00,AA180186,655.4,654.7,Bang Yai,Kra Buri,Ranong
208,2022-12-04 15:00:00+00:00,AA180186,655.4,654.914285714286,Bang Yai,Kra Buri,Ranong
209,2022-12-04 16:00:00+00:00,AA180186,655.4,654.916666666667,Bang Yai,Kra Buri,Ranong
210,2022-12-04 17:00:00+00:00,AA180186,655.4,654.85,Bang Yai,Kra Buri,Ranong
211,2022-12-04 18:00:00+00:00,AA180186,655.4,654.785714285714,Bang Yai,Kra Buri,Ranong
212,2022-12-04 19:00:00+00:00,AA180186,655.4,654.65,Bang Yai,Kra Buri,Ranong
213,2022-12-04 20:00:00+00:00,AA180186,655.4,654.983333333333,Bang Yai,Kra Buri,Ranong
214,2022-12-04 21:00:00+00:00,AA180186,655.4,654.68,Bang Yai,Kra Buri,Ranong
215,2022-12-04 22:00:00+00:00,AA180186,655.4,654.766666666667,Bang Yai,Kra Buri,Ranong
216,2022-12-04 23:00:00+00:00,AA180186,655.4,654.78,Bang Yai,Kra Buri,Ranong
217,2022-12-05 00:00:00+00:00,AA180186,655.4,654.857142857143,Bang Yai,Kra Buri,Ranong
218,2022-12-05 01:00:00+00:00,AA180186,655.4,654.683333333333,Bang Yai,Kra Buri,Ranong
219,2022-12-05 02:00:00+00:00,AA180186,655.4,655.02,Bang Yai,Kra Buri,Ranong
220,2022-12-05 03:00:00+00:00,AA180186,655.4,654.883333333333,Bang Yai,Kra Buri,Ranong
221,2022-12-05 04:00:00+00:00,AA180186,655.4,654.957142857143,Bang Yai,Kra Buri,Ranong
222,2022-12-05 05:00:00+00:00,AA180186,655.4,654.8,Bang Yai,Kra Buri,Ranong
223,2022-12-05 06:00:00+00:00,AA180186,655.4,654.7,Bang Yai,Kra Buri,Ranong
224,2022-12-05 07:00:00+00:00,AA180186,655.4,654.7,Bang Yai,Kra Buri,Ranong
225,2022-12-05 08:00:00+00:00,AA180186,655.4,654.983333333333,Bang Yai,Kra Buri,Ranong
226,2022-12-05 09:00:00+00:00,AA180186,655.4,654.871428571429,Bang Yai,Kra Buri,Ranong
227,2022-12-05 10:00:00+00:00,AA180186,655.4,654.983333333333,Bang Yai,Kra Buri,Ranong
228,2022-12-05 11:00:00+00:00,AA180186,655.4,654.6,Bang Yai,Kra Buri,Ranong
229,2022-12-05 12:00:00+00:00,AA180186,655.4,654.916666666667,Bang Yai,Kra Buri,Ranong
230,2022-12-05 13:00:00+00:00,AA180186,655.4,654.771428571428,Bang Yai,Kra Buri,Ranong
231,2022-12-05 14:00:00+00:00,AA180186,655.4,655.0,Bang Yai,Kra Buri,Ranong
232,2022-12-05 15:00:00+00:00,AA180186,655.4,655.06,Bang Yai,Kra Buri,Ranong
233,2022-12-05 16:00:00+00:00,AA180186,655.4,654.566666666667,Bang Yai,Kra Buri,Ranong
234,2022-12-05 17:00:00+00:00,AA180186,655.4,654.88,Bang Yai,Kra Buri,Ranong
235,2022-12-05 18:00:00+00:00,AA180186,655.4,654.8,Bang Yai,Kra Buri,Ranong
236,2022-12-05 19:00:00+00:00,AA180186,655.4,654.816666666667,Bang Yai,Kra Buri,Ranong
237,2022-12-05 20:00:00+00:00,AA180186,655.4,654.84,Bang Yai,Kra Buri,Ranong
238,2022-12-05 21:00:00+00:00,AA180186,655.4,654.9,Bang Yai,Kra Buri,Ranong
239,2022-12-05 22:00:00+00:00,AA180186,655.4,654.716666666667,Bang Yai,Kra Buri,Ranong
240,2022-12-05 23:00:00+00:00,AA180186,655.4,654.883333333333,Bang Yai,Kra Buri,Ranong
241,2022-12-06 00:00:00+00:00,AA180186,655.4,654.933333333333,Bang Yai,Kra Buri,Ranong
242,2022-12-06 01:00:00+00:00,AA180186,655.4,654.88,Bang Yai,Kra Buri,Ranong
243,2022-12-06 02:00:00+00:00,AA180186,447.766666666667,469.4,Bang Yai,Kra Buri,Ranong
244,2022-12-01 01:00:00+00:00,AA180208,655.4,654.6,Tak Fa,Tak Fa,Nakhon Sawan
245,2022-12-01 02:00:00+00:00,AA180208,655.4,654.583333333333,Tak Fa,Tak Fa,Nakhon Sawan
246,2022-12-01 03:00:00+00:00,AA180208,655.4,654.9,Tak Fa,Tak Fa,Nakhon Sawan
247,2022-12-01 04:00:00+00:00,AA180208,655.4,654.842857142857,Tak Fa,Tak Fa,Nakhon Sawan
248,2022-12-01 05:00:00+00:00,AA180208,655.4,654.66,Tak Fa,Tak Fa,Nakhon Sawan
249,2022-12-01 06:00:00+00:00,AA180208,655.4,655.1,Tak Fa,Tak Fa,Nakhon Sawan
250,2022-12-01 07:00:00+00:00,AA180208,655.4,654.885714285714,Tak Fa,Tak Fa,Nakhon Sawan
251,2022-12-01 08:00:00+00:00,AA180208,655.4,654.66,Tak Fa,Tak Fa,Nakhon Sawan
252,2022-12-01 09:00:00+00:00,AA180208,655.4,654.85,Tak Fa,Tak Fa,Nakhon Sawan
253,2022-12-01 10:00:00+00:00,AA180208,655.4,654.9,Tak Fa,Tak Fa,Nakhon Sawan
254,2022-12-01 11:00:00+00:00,AA180208,655.4,654.9,Tak Fa,Tak Fa,Nakhon Sawan
255,2022-12-01 12:00:00+00:00,AA180208,655.4,655.033333333333,Tak Fa,Tak Fa,Nakhon Sawan
